vid_num,awgn,filter_str,br,psnr
videoSRC22_1280x720_24.yuv,25,0,4000,25.79071666101114
videoSRC22_1280x720_24.yuv,30,0,256,24.336941899203435
videoSRC22_1280x720_24.yuv,30,0,512,26.752427103516382
videoSRC22_1280x720_24.yuv,30,0,768,28.226045110510388
videoSRC22_1280x720_24.yuv,30,0,1000,28.995090884721666
videoSRC22_1280x720_24.yuv,30,0,1500,28.819932420616706
videoSRC22_1280x720_24.yuv,30,0,2000,27.52999096795388
videoSRC22_1280x720_24.yuv,30,0,3000,27.518173085277592
videoSRC22_1280x720_24.yuv,30,0,4000,28.42862406616377
videoSRC22_1280x720_24.yuv,35,0,256,24.415483801415153
videoSRC22_1280x720_24.yuv,35,0,512,26.838238147074247
videoSRC22_1280x720_24.yuv,35,0,768,28.45851841104814
videoSRC22_1280x720_24.yuv,35,0,1000,29.54183644981359
videoSRC22_1280x720_24.yuv,35,0,1500,31.113911366306784
videoSRC22_1280x720_24.yuv,35,0,2000,31.71559858611072
videoSRC22_1280x720_24.yuv,35,0,3000,31.125347550453743
videoSRC22_1280x720_24.yuv,35,0,4000,31.154650030328558
videoSRC22_1280x720_24.yuv,40,0,256,24.280724111883792
videoSRC22_1280x720_24.yuv,40,0,512,26.813259092074684
videoSRC22_1280x720_24.yuv,40,0,768,28.456486947033014
videoSRC22_1280x720_24.yuv,40,0,1000,29.63011583207033
videoSRC22_1280x720_24.yuv,40,0,1500,31.47550390518325
videoSRC22_1280x720_24.yuv,40,0,2000,32.768907567496285
videoSRC22_1280x720_24.yuv,40,0,3000,34.20293082052359
videoSRC22_1280x720_24.yuv,40,0,4000,34.52117437235457
videoSRC23_1280x720_24.yuv,20,0,256,26.04650400161976
videoSRC23_1280x720_24.yuv,20,0,512,26.425916056680666
videoSRC23_1280x720_24.yuv,20,0,768,23.838261224414104
videoSRC23_1280x720_24.yuv,20,0,1000,23.10553997876534
videoSRC23_1280x720_24.yuv,20,0,1500,22.657389140249833
videoSRC23_1280x720_24.yuv,20,0,2000,22.899455912566882
videoSRC23_1280x720_24.yuv,20,0,3000,23.480649133300098
videoSRC23_1280x720_24.yuv,20,0,4000,24.243225065443138
videoSRC23_1280x720_24.yuv,25,0,256,28.304198662576667
videoSRC23_1280x720_24.yuv,25,0,512,30.77165690132859
videoSRC23_1280x720_24.yuv,25,0,768,30.55656986281457
videoSRC23_1280x720_24.yuv,25,0,1000,29.519539376408087
videoSRC23_1280x720_24.yuv,25,0,1500,26.455060567134797
videoSRC23_1280x720_24.yuv,25,0,2000,25.990235043027646
videoSRC23_1280x720_24.yuv,25,0,3000,26.652050008468894
videoSRC23_1280x720_24.yuv,25,0,4000,27.299835286010026
videoSRC23_1280x720_24.yuv,30,0,256,29.04815829089997
videoSRC23_1280x720_24.yuv,30,0,512,32.17727024354876
videoSRC23_1280x720_24.yuv,30,0,768,33.75289505073778
videoSRC23_1280x720_24.yuv,30,0,1000,34.15101905700697
videoSRC23_1280x720_24.yuv,30,0,1500,33.107375585872674
videoSRC23_1280x720_24.yuv,30,0,2000,30.54762727688998
videoSRC23_1280x720_24.yuv,30,0,3000,29.900949116425334
videoSRC23_1280x720_24.yuv,30,0,4000,30.514021581617786
videoSRC23_1280x720_24.yuv,35,0,256,29.714563372125955
videoSRC23_1280x720_24.yuv,35,0,512,32.91062248350991
videoSRC23_1280x720_24.yuv,35,0,768,34.72831417652137
videoSRC23_1280x720_24.yuv,35,0,1000,35.871555764098346
videoSRC23_1280x720_24.yuv,35,0,1500,36.96132565629866
videoSRC23_1280x720_24.yuv,35,0,2000,36.89118364838746
videoSRC23_1280x720_24.yuv,35,0,3000,34.61616546722882
videoSRC23_1280x720_24.yuv,35,0,4000,34.17770298442514
videoSRC23_1280x720_24.yuv,40,0,256,30.127732949762226
videoSRC23_1280x720_24.yuv,40,0,512,33.30462251572046
videoSRC23_1280x720_24.yuv,40,0,768,35.21632447684511
videoSRC23_1280x720_24.yuv,40,0,1000,36.42920224128091
videoSRC23_1280x720_24.yuv,40,0,1500,38.21684933493029
videoSRC23_1280x720_24.yuv,40,0,2000,39.20802124279194
videoSRC23_1280x720_24.yuv,40,0,3000,39.68666773046216
videoSRC23_1280x720_24.yuv,40,0,4000,38.96405341423151
videoSRC24_1280x720_24.yuv,20,0,256,26.64679655772724
videoSRC24_1280x720_24.yuv,20,0,512,27.894785914201485
videoSRC24_1280x720_24.yuv,20,0,768,25.147739520175907
videoSRC24_1280x720_24.yuv,20,0,1000,23.84406925972846
videoSRC24_1280x720_24.yuv,20,0,1500,23.081711411213075
videoSRC24_1280x720_24.yuv,20,0,2000,23.488600195013007
videoSRC24_1280x720_24.yuv,20,0,3000,24.011362989274627
videoSRC24_1280x720_24.yuv,20,0,4000,24.750348251323764
videoSRC24_1280x720_24.yuv,25,0,256,28.95798639279656
videoSRC24_1280x720_24.yuv,25,0,512,32.66602404781184
videoSRC24_1280x720_24.yuv,25,0,768,32.60708594305961
videoSRC24_1280x720_24.yuv,25,0,1000,30.260077191392657
videoSRC24_1280x720_24.yuv,25,0,1500,26.83432947661938
videoSRC24_1280x720_24.yuv,25,0,2000,26.543447489471873
videoSRC24_1280x720_24.yuv,25,0,3000,27.20540185976855
videoSRC24_1280x720_24.yuv,25,0,4000,27.980090786904654
videoSRC24_1280x720_24.yuv,30,0,256,29.60318756694071
videoSRC24_1280x720_24.yuv,30,0,512,33.78028484471012
videoSRC24_1280x720_24.yuv,30,0,768,35.89270672616029
videoSRC24_1280x720_24.yuv,30,0,1000,36.21760517650009
videoSRC24_1280x720_24.yuv,30,0,1500,33.67374435166387
videoSRC24_1280x720_24.yuv,30,0,2000,30.226081682397343
videoSRC24_1280x720_24.yuv,30,0,3000,30.02564378836031
videoSRC24_1280x720_24.yuv,30,0,4000,30.829260946136895
videoSRC24_1280x720_24.yuv,35,0,256,30.110538714752394
videoSRC24_1280x720_24.yuv,35,0,512,34.502210405456466
videoSRC24_1280x720_24.yuv,35,0,768,36.83188465983865
videoSRC24_1280x720_24.yuv,35,0,1000,38.17493107844669
videoSRC24_1280x720_24.yuv,35,0,1500,39.082743211868824
videoSRC24_1280x720_24.yuv,35,0,2000,38.06568317149876
videoSRC24_1280x720_24.yuv,35,0,3000,34.253184690043035
videoSRC24_1280x720_24.yuv,35,0,4000,34.357046007289114
videoSRC24_1280x720_24.yuv,40,0,256,30.508963609016742
videoSRC24_1280x720_24.yuv,40,0,512,35.00234672536236
videoSRC24_1280x720_24.yuv,40,0,768,37.32346951609004
videoSRC24_1280x720_24.yuv,40,0,1000,38.71153999430047
videoSRC24_1280x720_24.yuv,40,0,1500,40.65796041729785
videoSRC24_1280x720_24.yuv,40,0,2000,41.53511030615156
videoSRC24_1280x720_24.yuv,40,0,3000,40.748170863530135
videoSRC24_1280x720_24.yuv,40,0,4000,38.81945949602548
videoSRC25_1280x720_24.yuv,20,0,256,22.311790083086553
videoSRC25_1280x720_24.yuv,20,0,512,22.664354268959972
videoSRC25_1280x720_24.yuv,20,0,768,21.384407044390244
videoSRC25_1280x720_24.yuv,20,0,1000,21.119163484484336
videoSRC25_1280x720_24.yuv,20,0,1500,20.951883636711923
videoSRC25_1280x720_24.yuv,20,0,2000,21.33616510454385
videoSRC25_1280x720_24.yuv,20,0,3000,21.94830809224777
videoSRC25_1280x720_24.yuv,20,0,4000,22.494260215675954
videoSRC25_1280x720_24.yuv,25,0,256,22.63480578498164
videoSRC25_1280x720_24.yuv,25,0,512,24.006630881953257
videoSRC25_1280x720_24.yuv,25,0,768,24.180328252129094
videoSRC25_1280x720_24.yuv,25,0,1000,23.740804289773088
videoSRC25_1280x720_24.yuv,25,0,1500,23.143135468502514
videoSRC25_1280x720_24.yuv,25,0,2000,23.262316279327216
videoSRC25_1280x720_24.yuv,25,0,3000,24.01694927856199
videoSRC25_1280x720_24.yuv,25,0,4000,24.795060117411705
videoSRC25_1280x720_24.yuv,30,0,256,22.89526607195937
videoSRC25_1280x720_24.yuv,30,0,512,24.41665106406098
videoSRC25_1280x720_24.yuv,30,0,768,25.215902501540977
videoSRC25_1280x720_24.yuv,30,0,1000,25.618774607103038
videoSRC25_1280x720_24.yuv,30,0,1500,25.749005726406455
videoSRC25_1280x720_24.yuv,30,0,2000,25.48962528292055
videoSRC25_1280x720_24.yuv,30,0,3000,26.011848423572406
videoSRC25_1280x720_24.yuv,30,0,4000,26.801355204773564
videoSRC25_1280x720_24.yuv,35,0,256,22.978439939809384
videoSRC25_1280x720_24.yuv,35,0,512,24.591049667622073
videoSRC25_1280x720_24.yuv,35,0,768,25.502510144588246
videoSRC25_1280x720_24.yuv,35,0,1000,26.105588703575172
videoSRC25_1280x720_24.yuv,35,0,1500,27.085533884115264
videoSRC25_1280x720_24.yuv,35,0,2000,27.66304088986593
videoSRC25_1280x720_24.yuv,35,0,3000,28.006612107354442
videoSRC25_1280x720_24.yuv,35,0,4000,28.611007718077087
videoSRC25_1280x720_24.yuv,40,0,256,22.9785092990042
videoSRC25_1280x720_24.yuv,40,0,512,24.666896305770145
videoSRC25_1280x720_24.yuv,40,0,768,25.578558857035475
videoSRC25_1280x720_24.yuv,40,0,1000,26.244337978073027
videoSRC25_1280x720_24.yuv,40,0,1500,27.403971776815336
videoSRC25_1280x720_24.yuv,40,0,2000,28.352598326710332
videoSRC25_1280x720_24.yuv,40,0,3000,29.648338319555176
videoSRC25_1280x720_24.yuv,40,0,4000,30.31269580626424
videoSRC26_1280x720_30.yuv,20,0,256,26.271308826187397
videoSRC26_1280x720_30.yuv,20,0,512,29.26482650847964
videoSRC26_1280x720_30.yuv,20,0,768,28.105628970314747
videoSRC26_1280x720_30.yuv,20,0,1000,25.984979432906666
videoSRC26_1280x720_30.yuv,20,0,1500,23.974315994503726
videoSRC26_1280x720_30.yuv,20,0,2000,23.802599309310512
videoSRC26_1280x720_30.yuv,20,0,3000,24.12420218166762
videoSRC26_1280x720_30.yuv,20,0,4000,24.606390505385498
videoSRC26_1280x720_30.yuv,25,0,256,28.233361320746916
videoSRC26_1280x720_30.yuv,25,0,512,31.39367693922487
videoSRC26_1280x720_30.yuv,25,0,768,32.98031718767715
videoSRC26_1280x720_30.yuv,25,0,1000,33.00106112989224
videoSRC26_1280x720_30.yuv,25,0,1500,30.538046163345456
videoSRC26_1280x720_30.yuv,25,0,2000,27.685890155273917
videoSRC26_1280x720_30.yuv,25,0,3000,27.35617599468764
videoSRC26_1280x720_30.yuv,25,0,4000,28.20527755465879
videoSRC26_1280x720_30.yuv,30,0,256,29.170270829926814
videoSRC26_1280x720_30.yuv,30,0,512,32.71734164794599
videoSRC26_1280x720_30.yuv,30,0,768,34.795876422021784
videoSRC26_1280x720_30.yuv,30,0,1000,35.95000187087926
videoSRC26_1280x720_30.yuv,30,0,1500,36.78415256650455
videoSRC26_1280x720_30.yuv,30,0,2000,35.93552853475724
videoSRC26_1280x720_30.yuv,30,0,3000,32.45272826129168
videoSRC26_1280x720_30.yuv,30,0,4000,32.35621282579038
videoSRC26_1280x720_30.yuv,35,0,256,29.814033112135483
videoSRC26_1280x720_30.yuv,35,0,512,33.69091371546408
videoSRC26_1280x720_30.yuv,35,0,768,35.92224763797096
videoSRC26_1280x720_30.yuv,35,0,1000,37.21027532252389
videoSRC26_1280x720_30.yuv,35,0,1500,38.91121507483296
videoSRC26_1280x720_30.yuv,35,0,2000,39.33785699620308
videoSRC26_1280x720_30.yuv,35,0,3000,39.26669823615538
videoSRC26_1280x720_30.yuv,35,0,4000,38.14855695153215
videoSRC26_1280x720_30.yuv,40,0,256,30.050832744876672
videoSRC26_1280x720_30.yuv,40,0,512,34.104294737181974
videoSRC26_1280x720_30.yuv,40,0,768,36.41576654418939
videoSRC26_1280x720_30.yuv,40,0,1000,37.78282012912643
videoSRC26_1280x720_30.yuv,40,0,1500,39.75640752821973
videoSRC26_1280x720_30.yuv,40,0,2000,40.95098678110454
videoSRC26_1280x720_30.yuv,40,0,3000,41.988197944275164
videoSRC26_1280x720_30.yuv,40,0,4000,41.98290673319837
videoSRC27_1280x720_30.yuv,20,0,256,24.204334952304666
videoSRC27_1280x720_30.yuv,20,0,512,26.53390681791413
videoSRC27_1280x720_30.yuv,20,0,768,26.40945394998897
videoSRC27_1280x720_30.yuv,20,0,1000,23.872467476698677
videoSRC27_1280x720_30.yuv,20,0,1500,22.34842002321179
videoSRC27_1280x720_30.yuv,20,0,2000,22.432703449003245
videoSRC27_1280x720_30.yuv,20,0,3000,22.79382916191216
videoSRC27_1280x720_30.yuv,20,0,4000,23.372787977525835
videoSRC27_1280x720_30.yuv,25,0,256,25.50965158114496
videoSRC27_1280x720_30.yuv,25,0,512,28.236825886289527
videoSRC27_1280x720_30.yuv,25,0,768,29.51263657808843
videoSRC27_1280x720_30.yuv,25,0,1000,29.664038252661804
videoSRC27_1280x720_30.yuv,25,0,1500,26.643481804138528
videoSRC27_1280x720_30.yuv,25,0,2000,25.022264923311873
videoSRC27_1280x720_30.yuv,25,0,3000,25.415127251691143
videoSRC27_1280x720_30.yuv,25,0,4000,26.103944741539916
videoSRC27_1280x720_30.yuv,30,0,256,26.335049426836196
videoSRC27_1280x720_30.yuv,30,0,512,29.101640160338146
videoSRC27_1280x720_30.yuv,30,0,768,30.661862951885396
videoSRC27_1280x720_30.yuv,30,0,1000,31.527230278043554
videoSRC27_1280x720_30.yuv,30,0,1500,32.30056588914707
videoSRC27_1280x720_30.yuv,30,0,2000,30.76008868653814
videoSRC27_1280x720_30.yuv,30,0,3000,28.534761552649584
videoSRC27_1280x720_30.yuv,30,0,4000,28.945318548015827
videoSRC27_1280x720_30.yuv,35,0,256,26.839829780778093
videoSRC27_1280x720_30.yuv,35,0,512,29.587656559436546
videoSRC27_1280x720_30.yuv,35,0,768,31.16173900523118
videoSRC27_1280x720_30.yuv,35,0,1000,32.155329902042524
videoSRC27_1280x720_30.yuv,35,0,1500,33.60575653368983
videoSRC27_1280x720_30.yuv,35,0,2000,34.437119579759496
videoSRC27_1280x720_30.yuv,35,0,3000,33.680743743121674
videoSRC27_1280x720_30.yuv,35,0,4000,32.48846055622851
videoSRC27_1280x720_30.yuv,40,0,256,27.12151705031412
videoSRC27_1280x720_30.yuv,40,0,512,29.794244726872062
videoSRC27_1280x720_30.yuv,40,0,768,31.39232842876103
videoSRC27_1280x720_30.yuv,40,0,1000,32.419831728586246
videoSRC27_1280x720_30.yuv,40,0,1500,33.97901722978873
videoSRC27_1280x720_30.yuv,40,0,2000,35.0905937542734
videoSRC27_1280x720_30.yuv,40,0,3000,36.487902511651555
videoSRC27_1280x720_30.yuv,40,0,4000,36.73440114303095
videoSRC28_1280x720_30.yuv,20,0,256,27.4147749914046
videoSRC28_1280x720_30.yuv,20,0,512,29.837304880245444
videoSRC28_1280x720_30.yuv,20,0,768,28.64021937699591
videoSRC28_1280x720_30.yuv,20,0,1000,27.190310565439976
videoSRC28_1280x720_30.yuv,20,0,1500,23.66116136523199
videoSRC28_1280x720_30.yuv,20,0,2000,23.453025043653046
videoSRC28_1280x720_30.yuv,20,0,3000,24.096331164644667
videoSRC28_1280x720_30.yuv,20,0,4000,24.992104910271078
videoSRC28_1280x720_30.yuv,25,0,256,30.574947205621655
videoSRC28_1280x720_30.yuv,25,0,512,33.24286285294523
videoSRC28_1280x720_30.yuv,25,0,768,32.578429446141776
videoSRC28_1280x720_30.yuv,25,0,1000,31.684486453491434
videoSRC28_1280x720_30.yuv,25,0,1500,31.64428430597609
videoSRC28_1280x720_30.yuv,25,0,2000,28.540437756778765
videoSRC28_1280x720_30.yuv,25,0,3000,28.454478880583988
videoSRC28_1280x720_30.yuv,25,0,4000,28.143359120797797
videoSRC28_1280x720_30.yuv,30,0,256,30.869124539149407
videoSRC28_1280x720_30.yuv,30,0,512,34.11663655625436
videoSRC28_1280x720_30.yuv,30,0,768,36.04861843094436
videoSRC28_1280x720_30.yuv,30,0,1000,35.76167900377292
videoSRC28_1280x720_30.yuv,30,0,1500,34.36437050008578
videoSRC28_1280x720_30.yuv,30,0,2000,35.22344605578359
videoSRC28_1280x720_30.yuv,30,0,3000,31.014302873304114
videoSRC28_1280x720_30.yuv,30,0,4000,31.14797364037285
videoSRC28_1280x720_30.yuv,35,0,256,31.428658332495505
videoSRC28_1280x720_30.yuv,35,0,512,35.104026091792754
videoSRC28_1280x720_30.yuv,35,0,768,37.25992871271954
videoSRC28_1280x720_30.yuv,35,0,1000,38.52560844257459
videoSRC28_1280x720_30.yuv,35,0,1500,38.2781276160555
videoSRC28_1280x720_30.yuv,35,0,2000,36.96202694036503
videoSRC28_1280x720_30.yuv,35,0,3000,38.44800676159551
videoSRC28_1280x720_30.yuv,35,0,4000,36.60046167077387
videoSRC28_1280x720_30.yuv,40,0,256,31.811100432820844
videoSRC28_1280x720_30.yuv,40,0,512,35.860849824824555
videoSRC28_1280x720_30.yuv,40,0,768,37.96252402185026
videoSRC28_1280x720_30.yuv,40,0,1000,39.269427604761695
videoSRC28_1280x720_30.yuv,40,0,1500,41.09466592258791
videoSRC28_1280x720_30.yuv,40,0,2000,41.18233860556316
videoSRC28_1280x720_30.yuv,40,0,3000,40.53246959035514
videoSRC28_1280x720_30.yuv,40,0,4000,41.50339085593193
videoSRC29_1280x720_24.yuv,20,0,256,27.234609840714064
videoSRC29_1280x720_24.yuv,20,0,512,28.029966756274987
videoSRC29_1280x720_24.yuv,20,0,768,28.488305085018883
videoSRC29_1280x720_24.yuv,20,0,1000,28.678708327965744
videoSRC29_1280x720_24.yuv,20,0,1500,25.665794445944034
videoSRC29_1280x720_24.yuv,20,0,2000,25.293939855663567
videoSRC29_1280x720_24.yuv,20,0,3000,25.758197137154426
videoSRC29_1280x720_24.yuv,20,0,4000,26.4060012608378
videoSRC29_1280x720_24.yuv,25,0,256,33.61238052560667
videoSRC29_1280x720_24.yuv,25,0,512,29.929068876867458
videoSRC29_1280x720_24.yuv,25,0,768,29.713321972890938
videoSRC29_1280x720_24.yuv,25,0,1000,32.01226916971443
videoSRC29_1280x720_24.yuv,25,0,1500,30.835410619820898
videoSRC29_1280x720_24.yuv,25,0,2000,28.215652615840654
videoSRC29_1280x720_24.yuv,25,0,3000,28.849976758306397
videoSRC29_1280x720_24.yuv,25,0,4000,30.112005431197467
videoSRC29_1280x720_24.yuv,30,0,256,39.12913709292465
videoSRC29_1280x720_24.yuv,30,0,512,33.31027150274213
videoSRC29_1280x720_24.yuv,30,0,768,32.92389478919571
videoSRC29_1280x720_24.yuv,30,0,1000,33.39871708931545
videoSRC29_1280x720_24.yuv,30,0,1500,36.84746188536906
videoSRC29_1280x720_24.yuv,30,0,2000,33.18254366162334
videoSRC29_1280x720_24.yuv,30,0,3000,32.93633242525067
videoSRC29_1280x720_24.yuv,30,0,4000,34.004041813797286
videoSRC29_1280x720_24.yuv,35,0,256,41.139076604487684
videoSRC29_1280x720_24.yuv,35,0,512,38.63314052764531
videoSRC29_1280x720_24.yuv,35,0,768,36.05042098741737
videoSRC29_1280x720_24.yuv,35,0,1000,36.30618419273562
videoSRC29_1280x720_24.yuv,35,0,1500,38.37275750832035
videoSRC29_1280x720_24.yuv,35,0,2000,40.33269059295602
videoSRC29_1280x720_24.yuv,35,0,3000,37.28375728584238
videoSRC29_1280x720_24.yuv,35,0,4000,37.6358335302419
videoSRC29_1280x720_24.yuv,40,0,256,42.650970276878724
videoSRC29_1280x720_24.yuv,40,0,512,44.1521120999017
videoSRC29_1280x720_24.yuv,40,0,768,41.9330007594472
videoSRC29_1280x720_24.yuv,40,0,1000,41.83063240904115
videoSRC29_1280x720_24.yuv,40,0,1500,42.25743041559828
videoSRC29_1280x720_24.yuv,40,0,2000,42.59131946824969
videoSRC29_1280x720_24.yuv,40,0,3000,43.17164422189341
videoSRC29_1280x720_24.yuv,40,0,4000,42.484408674833354
videoSRC30_1280x720_30.yuv,20,0,256,31.300591629427416
videoSRC30_1280x720_30.yuv,20,0,512,26.663333851419992
videoSRC30_1280x720_30.yuv,20,0,768,28.54915209546847
videoSRC30_1280x720_30.yuv,20,0,1000,28.016467125047093
videoSRC30_1280x720_30.yuv,20,0,1500,24.89510879237482
videoSRC30_1280x720_30.yuv,20,0,2000,25.123474926286644
videoSRC30_1280x720_30.yuv,20,0,3000,25.444421009647726
videoSRC30_1280x720_30.yuv,20,0,4000,25.943268178848527
videoSRC30_1280x720_30.yuv,25,0,256,33.573522743216614
videoSRC30_1280x720_30.yuv,25,0,512,32.32439548214303
videoSRC30_1280x720_30.yuv,25,0,768,29.634826189036804
videoSRC30_1280x720_30.yuv,25,0,1000,31.772114509390736
videoSRC30_1280x720_30.yuv,25,0,1500,31.415752945264945
videoSRC30_1280x720_30.yuv,25,0,2000,28.224424152281475
videoSRC30_1280x720_30.yuv,25,0,3000,28.201153936353823
videoSRC30_1280x720_30.yuv,25,0,4000,28.914133232422387
videoSRC30_1280x720_30.yuv,30,0,256,34.98591471577041
videoSRC30_1280x720_30.yuv,30,0,512,36.537032564740336
videoSRC30_1280x720_30.yuv,30,0,768,33.00573002109425
videoSRC30_1280x720_30.yuv,30,0,1000,32.90024003523987
videoSRC30_1280x720_30.yuv,30,0,1500,34.13642342739264
videoSRC30_1280x720_30.yuv,30,0,2000,35.90966271019831
videoSRC30_1280x720_30.yuv,30,0,3000,33.3114951311032
videoSRC30_1280x720_30.yuv,30,0,4000,33.400781462751404
videoSRC30_1280x720_30.yuv,35,0,256,35.94948359576967
videoSRC30_1280x720_30.yuv,35,0,512,39.56069876374393
videoSRC30_1280x720_30.yuv,35,0,768,38.95963141631515
videoSRC30_1280x720_30.yuv,35,0,1000,37.46823518209278
videoSRC30_1280x720_30.yuv,35,0,1500,37.14776538820895
videoSRC30_1280x720_30.yuv,35,0,2000,37.91592392119255
videoSRC30_1280x720_30.yuv,35,0,3000,39.174025114249076
videoSRC30_1280x720_30.yuv,35,0,4000,38.1944202840442
videoSRC30_1280x720_30.yuv,40,0,256,36.91566268350634
videoSRC30_1280x720_30.yuv,40,0,512,40.30126766029636
videoSRC30_1280x720_30.yuv,40,0,768,41.68575206639264
videoSRC30_1280x720_30.yuv,40,0,1000,41.83888414891059
videoSRC30_1280x720_30.yuv,40,0,1500,40.92151099523204
videoSRC30_1280x720_30.yuv,40,0,2000,40.75984021890181
videoSRC30_1280x720_30.yuv,40,0,3000,41.787306210665314
videoSRC30_1280x720_30.yuv,40,0,4000,42.11788551049104
